id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels
hao_cCD8-TEM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,1,"[""NK""]"
hao_cCD8-TEM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,1,"[""NK""]"
hao_cCD8-TEM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,5,1,"[""NK""]"
hao_cCD8-TEM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,5,1,"[""NK""]"
hao_cCD8-TEM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_noise_0_r0_symbol,symbol,noise,0,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r0_symbol,symbol,noise,2,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r1_symbol,symbol,noise,2,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r2_symbol,symbol,noise,2,2,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,6,1,"[""NK""]"
hao_cCD8-TEM_noise_4_r0_symbol,symbol,noise,4,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_noise_4_r1_symbol,symbol,noise,4,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_4_r2_symbol,symbol,noise,4,2,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_6_r0_symbol,symbol,noise,6,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,1,"[""NK""]"
hao_cCD8-TEM_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,3,1,"[""NK""]"
hao_cCD8-TEM_noise_6_r1_symbol,symbol,noise,6,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,4,1,"[""NK""]"
hao_cCD8-TEM_noise_6_r2_symbol,symbol,noise,6,2,0,none,CD8 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD8 TEM,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cCD8-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD8 TEM,NK,,NK cells,,0,0,0,0.0,7,1,"[""NK""]"
hao_cEryth_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Eryth,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cEryth_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Eryth,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cEryth_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,1,1,"[""Eryth""]"
hao_cEryth_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,1,1,"[""Eryth""]"
hao_cEryth_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_noise_0_r0_symbol,symbol,noise,0,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_noise_2_r0_symbol,symbol,noise,2,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,7,1,"[""Eryth""]"
hao_cEryth_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,7,1,"[""Eryth""]"
hao_cEryth_noise_2_r1_symbol,symbol,noise,2,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,7,1,"[""Eryth""]"
hao_cEryth_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,7,1,"[""Eryth""]"
hao_cEryth_noise_2_r2_symbol,symbol,noise,2,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,6,1,"[""Eryth""]"
hao_cEryth_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,6,1,"[""Eryth""]"
hao_cEryth_noise_4_r0_symbol,symbol,noise,4,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_4_r1_symbol,symbol,noise,4,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_noise_4_r2_symbol,symbol,noise,4,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_6_r0_symbol,symbol,noise,6,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_6_r1_symbol,symbol,noise,6,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_6_r2_symbol,symbol,noise,6,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cEryth_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Eryth,Eryth,,Erythroid-like and erythroid precursor cells,,0,0,0,0.0,8,1,"[""Eryth""]"
hao_cHSPC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0,0.0,1,1,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cHSPC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0,0.0,1,1,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cHSPC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,HSPC,gdT,,Gamma delta T cells,,0,0,0,0.0,1,2,"[""HSPC"", ""gdT""]"
hao_cHSPC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,HSPC,gdT,,Gamma delta T cells,,0,0,0,0.0,1,2,"[""HSPC"", ""gdT""]"
hao_cHSPC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_0_r0_symbol,symbol,noise,0,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r0_symbol,symbol,noise,2,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r1_symbol,symbol,noise,2,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r2_symbol,symbol,noise,2,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r0_symbol,symbol,noise,4,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r1_symbol,symbol,noise,4,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r2_symbol,symbol,noise,4,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_6_r0_symbol,symbol,noise,6,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Red pulp macrophages,,0,0,0,0.0,1,2,"[""Monocyte (subtype unclear)"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cHSPC_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Red pulp macrophages,,0,0,0,0.0,1,2,"[""Monocyte (subtype unclear)"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cHSPC_noise_6_r1_symbol,symbol,noise,6,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_6_r2_symbol,symbol,noise,6,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,HSPC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cHSPC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0,0.0,1,1,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cHSPC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,Neutrophils,,0,0,0,0.0,1,1,"[""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cILC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,ILC,NK,,NK cells,,0,0,0,0.0,2,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,ILC,NK,,NK cells,,0,0,0,0.0,2,2,"[""NK"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,ILC,Eryth,,Erythroblasts,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cILC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,ILC,Eryth,,Erythroblasts,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cILC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,ILC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cILC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,ILC,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cILC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,1,3,"[""NK"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,1,3,"[""NK"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,1,3,"[""NK"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,1,3,"[""NK"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_0_r0_symbol,symbol,noise,0,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_2_r0_symbol,symbol,noise,2,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,ILC,T cell (CD4/CD8/other unclear),,T cells,,0,0,0,0.0,3,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_2_r1_symbol,symbol,noise,2,1,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,3,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,3,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_noise_2_r2_symbol,symbol,noise,2,2,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,3,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,3,"[""CD4 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)"", ""Treg""]"
hao_cILC_noise_4_r0_symbol,symbol,noise,4,0,0,none,ILC,ILC,,Nuocytes,,0,0,0,0.0,2,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,ILC,ILC,,Nuocytes,,0,0,0,0.0,2,2,"[""ILC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_4_r1_symbol,symbol,noise,4,1,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cILC_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,ILC,T cell (CD4/CD8/other unclear),,Natural killer T cells,,0,0,0,0.0,2,1,"[""T cell (CD4/CD8/other unclear)""]"
