id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels
hao_cCD8-TEM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,CD8 TEM,T cell (CD4/CD8/other unclear),,Effector T cell,,0,0,0,0.0,5,1,"[""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,CD8 TEM,CD4 CTL,,Cytotoxic CD4+ T cell,,0,0,0,0.0,5,2,"[""CD4 CTL"", ""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,CD8 TEM,CD4 CTL,,Cytotoxic CD4+ T cell,,0,0,0,0.0,5,2,"[""CD4 CTL"", ""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Activated CD8+ T cell,,0,0,0,0.0,1,7,"[""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""MAIT"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cCD8-TEM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Activated CD8+ T cell,,0,0,0,0.0,1,7,"[""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""MAIT"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cCD8-TEM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,CD8 TEM,T cell (CD4/CD8/other unclear),,Effector T cell,,0,0,0,0.0,3,4,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cCD8-TEM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,CD8 TEM,T cell (CD4/CD8/other unclear),,Effector T cell,,0,0,0,0.0,3,4,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cCD8-TEM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,5,1,"[""gdT""]"
hao_cCD8-TEM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,5,1,"[""gdT""]"
hao_cCD8-TEM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_0_r0_symbol,symbol,noise,0,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_2_r0_symbol,symbol,noise,2,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_2_r1_symbol,symbol,noise,2,1,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_2_r2_symbol,symbol,noise,2,2,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,7,1,"[""gdT""]"
hao_cCD8-TEM_noise_4_r0_symbol,symbol,noise,4,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,5,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,5,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_4_r1_symbol,symbol,noise,4,1,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,5,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,5,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_noise_4_r2_symbol,symbol,noise,4,2,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,5,3,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,5,3,"[""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""T cell (CD4/CD8/other unclear)""]"
hao_cCD8-TEM_noise_6_r0_symbol,symbol,noise,6,0,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,3,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,3,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_noise_6_r1_symbol,symbol,noise,6,1,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_noise_6_r2_symbol,symbol,noise,6,2,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,CD8 TEM,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,1,"[""CD8 T cell (subtype unclear)""]"
hao_cCD8-TEM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cCD8-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,CD8 TEM,gdT,,Gamma delta T cell,,0,0,0,0.0,8,2,"[""CD8 T cell (subtype unclear)"", ""gdT""]"
hao_cEryth_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,1,2,"[""Eryth"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cEryth_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,1,2,"[""Eryth"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)""]"
hao_cEryth_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,1,1,"[""Eryth""]"
hao_cEryth_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,1,1,"[""Eryth""]"
hao_cEryth_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,4,1,"[""Eryth""]"
hao_cEryth_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_0_r0_symbol,symbol,noise,0,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r0_symbol,symbol,noise,2,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r1_symbol,symbol,noise,2,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r2_symbol,symbol,noise,2,2,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_noise_4_r0_symbol,symbol,noise,4,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_4_r1_symbol,symbol,noise,4,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_4_r2_symbol,symbol,noise,4,2,0,none,Eryth,Eryth,,Red blood cell,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,Eryth,Eryth,,Red blood cell,,0,0,0,0.0,3,1,"[""Eryth""]"
hao_cEryth_noise_6_r0_symbol,symbol,noise,6,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_noise_6_r1_symbol,symbol,noise,6,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_noise_6_r2_symbol,symbol,noise,6,2,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,Eryth,Eryth,,Erythroid cell,,0,0,0,0.0,2,1,"[""Eryth""]"
hao_cEryth_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cEryth_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Eryth,Eryth,,Erythrocyte,,0,0,0,0.0,5,1,"[""Eryth""]"
hao_cHSPC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,HSPC,Plasmablast,,Plasma cell,,0,0,0,0.0,2,1,"[""Plasmablast""]"
hao_cHSPC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,HSPC,Plasmablast,,Plasma cell,,0,0,0,0.0,2,1,"[""Plasmablast""]"
hao_cHSPC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,1,"[""HSPC""]"
hao_cHSPC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,1,"[""HSPC""]"
hao_cHSPC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_noise_0_r0_symbol,symbol,noise,0,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_noise_2_r0_symbol,symbol,noise,2,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_2_r1_symbol,symbol,noise,2,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_2_r2_symbol,symbol,noise,2,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_4_r0_symbol,symbol,noise,4,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,6,"[""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""Plasmablast"", ""T cell (CD4/CD8/other unclear)"", ""dnT""]"
hao_cHSPC_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,6,"[""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""Plasmablast"", ""T cell (CD4/CD8/other unclear)"", ""dnT""]"
hao_cHSPC_noise_4_r1_symbol,symbol,noise,4,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_4_r2_symbol,symbol,noise,4,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,2,1,"[""HSPC""]"
hao_cHSPC_noise_6_r0_symbol,symbol,noise,6,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,M2 macrophage,,0,0,0,0.0,1,8,"[""CD14 Mono"", ""CD16 Mono"", ""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""Monocyte (subtype unclear)"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cHSPC_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,HSPC,"Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)",,M2 macrophage,,0,0,0,0.0,1,8,"[""CD14 Mono"", ""CD16 Mono"", ""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""Monocyte (subtype unclear)"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cHSPC_noise_6_r1_symbol,symbol,noise,6,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,3,"[""HSPC"", ""Plasmablast"", ""dnT""]"
hao_cHSPC_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,3,"[""HSPC"", ""Plasmablast"", ""dnT""]"
hao_cHSPC_noise_6_r2_symbol,symbol,noise,6,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,4,"[""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cHSPC_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,1,4,"[""CD4 Naive"", ""CD8 Naive"", ""HSPC"", ""T cell (CD4/CD8/other unclear)""]"
hao_cHSPC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cHSPC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,HSPC,HSPC,,Progenitor cell,,0,0,0,0.0,3,1,"[""HSPC""]"
hao_cILC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,ILC,gdT,,Gamma delta T cell,,0,0,0,0.0,2,2,"[""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cILC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,ILC,gdT,,Gamma delta T cell,,0,0,0,0.0,2,2,"[""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cILC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,ILC,B cell (subtype unclear),,Activated B cell,,0,0,0,0.0,1,13,"[""ASDC"", ""B cell (subtype unclear)"", ""CD14 Mono"", ""CD4 T cell (subtype unclear)"", ""CD4 TCM"", ""CD4 TEM"", ""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""HSPC"", ""NK"", ""NK_CD56bright"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,ILC,B cell (subtype unclear),,Activated B cell,,0,0,0,0.0,1,13,"[""ASDC"", ""B cell (subtype unclear)"", ""CD14 Mono"", ""CD4 T cell (subtype unclear)"", ""CD4 TCM"", ""CD4 TEM"", ""CD8 T cell (subtype unclear)"", ""CD8 TEM"", ""HSPC"", ""NK"", ""NK_CD56bright"", ""Not found in PBMCs (e.g. neutrophil, eosinophil, endothelial, epithelial)"", ""T cell (CD4/CD8/other unclear)""]"
hao_cILC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,3,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,3,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,1,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,1,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,2,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,2,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,2,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,2,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_noise_0_r0_symbol,symbol,noise,0,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,5,1,"[""CD4 T cell (subtype unclear)""]"
hao_cILC_noise_2_r0_symbol,symbol,noise,2,0,0,none,ILC,CD4 T cell (subtype unclear),,Memory CD4+ T cell,,0,0,0,0.0,4,1,"[""CD4 T cell (subtype unclear)""]"
