id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cCD8-Proliferating_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD8 Proliferating,Proliferating (cycling) lymphocytes,0.65,"This gene set (STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, GAPDH, HMGN2, PFN1, CFL1) is a classic proliferation/cell-cycle signature (S-phase/G2M genes like PCNA, DUT, HMGB2, DEK, TUBA1B, STMN1) combined with generic cytoskeletal/housekeeping genes, indicating a highly proliferating lymphocyte population in PBMCs (commonly cycling T/NK or lymphoblasts).

```json
{""cell_type"": ""Proliferating (cycling) lymphocytes"", ""confidence"": 0.65}
```",ok,4491,905,,0.018032,1,2,14.2
hao_cCD8-Proliferating_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD8 Proliferating,Proliferating lymphocyte,0.75,"Based on the gene signature—STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, HMGN2 are all classic cell-cycle/proliferation-associated genes (chromatin dynamics, DNA replication, mitotic spindle components), combined with cytoskeletal genes (PFN1, CFL1, GAPDH) typical of actively dividing lymphocytes—this cluster represents proliferating lymphocytes (likely activated/cycling T or B cells) rather than a resting immune cell subset.

```json
{""cell_type"": ""Proliferating lymphocyte"", ""confidence"": 0.75}
```",ok,4267,549,,0.014024,2,3,7.5
hao_cCD8-Proliferating_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 Proliferating,"Proliferating lymphocytes (cycling T/NK cells, likely activated/proliferating T cell subset)",0.55,"These markers (STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, HMGN2, PFN1, CFL1) are dominated by cell-cycle/proliferation and chromatin-remodeling genes along with cytoskeletal dynamics genes, indicating a highly proliferative, cycling lymphocyte population rather than a specific lineage marker profile.

```json
{""cell_type"": ""Proliferating lymphocytes (cycling T/NK cells, likely activated/proliferating T cell subset)"", ""confidence"": 0.55}
```",ok,4110,493,,0.01315,1,2,7.3
hao_cCD8-TCM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD8 TCM,Naive CD8+ T cell,0.6,"{""cell_type"": ""Naive CD8+ T cell"", ""confidence"": 0.6}",ok,3681,214,,0.009502,1,2,3.9
hao_cCD8-TCM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD8 TCM,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,4227,384,,0.012294,1,2,6.3
hao_cCD8-TCM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD8 TCM,Naive CD4+ T cell,0.45,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.45}",ok,2820,459,,0.01023,1,2,6.7
hao_cCD8-TCM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD8 TCM,Naive CD4+ T cell,0.35,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.35}",ok,5277,674,,0.017294,2,2,13.0
hao_cCD8-TCM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD8 TCM,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,2882,199,,0.007754,1,2,3.5
hao_cCD8-TCM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD8 TCM,Naive CD4+ T cell,0.7,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.7}",ok,4044,228,,0.010368,1,2,5.1
hao_cCD8-TCM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD8 TCM,Memory CD4+ T cell,0.55,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.55}",ok,2495,158,,0.00657,1,2,3.2
hao_cCD8-TCM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD8 TCM,Memory CD4+ T cell,0.5,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.5}",ok,2769,170,,0.007238,2,2,4.4
hao_cCD8-TCM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD8 TCM,CD8+ T cell,0.6,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.6}",ok,2982,130,,0.007264,1,2,3.0
hao_cCD8-TCM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD8 TCM,CD8+ T cell (naive/memory),0.75,"{""cell_type"": ""CD8+ T cell (naive/memory)"", ""confidence"": 0.75}",ok,2638,198,,0.007256,1,2,6.0
hao_cCD8-TCM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD8 TCM,CD8+ T cell (naive/central memory),0.55,"{""cell_type"": ""CD8+ T cell (naive/central memory)"", ""confidence"": 0.55}",ok,3172,217,,0.008514,1,2,4.2
hao_cCD8-TCM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD8 TCM,CD8+ T cell (naive/resting T lymphocyte),0.7,"{""cell_type"": ""CD8+ T cell (naive/resting T lymphocyte)"", ""confidence"": 0.7}",ok,3081,247,,0.008632,1,2,6.3
hao_cCD8-TCM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD8 TCM,CD8+ T cell (likely naive/central memory),0.65,"{""cell_type"": ""CD8+ T cell (likely naive/central memory)"", ""confidence"": 0.65}",ok,3683,219,,0.009556,1,2,4.0
hao_cCD8-TCM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD8 TCM,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,4268,425,,0.012786,1,2,7.4
hao_cCD8-TCM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 TCM,CD8+ T cell,0.75,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}",ok,3477,219,,0.009144,1,2,4.6
hao_cCD8-TCM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 TCM,CD8+ T cell,0.85,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}",ok,4021,178,,0.009822,1,2,4.4
hao_cCD8-TCM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD8 TCM,Naive CD8+ T cell,0.65,"{""cell_type"": ""Naive CD8+ T cell"", ""confidence"": 0.65}",ok,4008,270,,0.010716,1,2,4.6
hao_cCD8-TCM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 TCM,Naive/memory CD8+ T cell (CD8+ αβ T lymphocyte),0.85,"{""cell_type"": ""Naive/memory CD8+ T cell (CD8+ αβ T lymphocyte)"", ""confidence"": 0.85}",ok,4188,434,,0.012716,1,2,7.5
hao_cCD8-TEM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell (effector/memory),0.9,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.9}",ok,3832,212,,0.009784,1,2,8.0
hao_cCD8-TEM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.92,"Based on the gene set: CD8A, CD8B, CD3D, CD3G (T-cell receptor complex + CD8 co-receptor), plus CCL5, NKG7, GZMM, CST7 (cytotoxic effector molecules), and IL32/B2M (T-cell activation/MHC-I associated), this cluster clearly represents cytotoxic CD8+ T lymphocytes with an effector/memory phenotype.

```json
{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.92}
```",ok,4209,603,,0.014448,1,2,8.3
hao_cCD8-TEM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD8 TEM,CD8+ cytotoxic (effector/memory) T cell,0.8,"This cluster shows CD3E, TRAC, CD2 (core T-cell receptor complex/pan-T markers) combined with cytotoxic granule genes GZMA and GZMH, plus HCST (DAP10, associated with NKG2D-mediated cytotoxic signaling) and general leukocyte marker PTPRC. This expression pattern is classic for cytotoxic (effector/memory) CD8+ T cells — CD3/TRAC confirm T-lineage identity (ruling out NK cells, which lack CD3E/TRAC), while GZMA/GZMH indicate cytotoxic effector function.

```json
{""cell_type"": ""CD8+ cytotoxic (effector/memory) T cell"", ""confidence"": 0.8}
```",ok,3867,569,,0.013424,1,2,9.8
hao_cCD8-TEM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell (effector/memory),0.75,"{""cell_type"": ""CD8+ cytotoxic T cell (effector/memory)"", ""confidence"": 0.75}",ok,4246,441,,0.012902,1,2,10.1
hao_cCD8-TEM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD8 TEM,Gamma delta T cell,0.55,"{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.55}",ok,3349,214,,0.008838,1,2,3.7
hao_cCD8-TEM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD8 TEM,"CD56dim cytotoxic NK cell (NK/NKT-like, could include γδ or CD8+ cytotoxic T cells)",0.65,"{""cell_type"": ""CD56dim cytotoxic NK cell (NK/NKT-like, could include γδ or CD8+ cytotoxic T cells)"", ""confidence"": 0.65}",ok,4140,395,,0.01223,1,2,6.3
hao_cCD8-TEM_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD8 TEM,Cytotoxic CD4+ T cell,0.55,"{""cell_type"": ""Cytotoxic CD4+ T cell"", ""confidence"": 0.55}",ok,3398,273,,0.009526,1,2,4.2
hao_cCD8-TEM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD8 TEM,"CD8+ cytotoxic T cell / NK-like effector lymphocyte (e.g., CD8+ effector memory / NKT cell)",0.65,"{""cell_type"": ""CD8+ cytotoxic T cell / NK-like effector lymphocyte (e.g., CD8+ effector memory / NKT cell)"", ""confidence"": 0.65}",ok,3903,231,,0.010116,1,2,7.4
hao_cCD8-TEM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD8 TEM,CD8+ T cell,0.75,"{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.75}",ok,2487,127,,0.006244,1,2,5.0
hao_cCD8-TEM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD8 TEM,CD8+ T cell,0.85,"```json
{""cell_type"": ""CD8+ T cell"", ""confidence"": 0.85}
```",ok,2791,172,,0.007302,2,2,4.1
hao_cCD8-TEM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD8 TEM,Cytotoxic CD8+ T cell (effector/memory),0.85,"{""cell_type"": ""Cytotoxic CD8+ T cell (effector/memory)"", ""confidence"": 0.85}",ok,3146,137,,0.007662,1,2,3.2
hao_cCD8-TEM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.85,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.85}",ok,3965,304,,0.01097,2,2,5.9
hao_cCD8-TEM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD8 TEM,Cytotoxic CD8+ T cell (effector/memory CD8+ T cell),0.9,"{""cell_type"": ""Cytotoxic CD8+ T cell (effector/memory CD8+ T cell)"", ""confidence"": 0.9}",ok,4933,220,,0.012066,1,2,3.7
hao_cCD8-TEM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.9,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.9}",ok,3998,241,,0.010406,1,2,5.6
hao_cCD8-TEM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 TEM,CD8+ Cytotoxic T cell,0.93,"{""cell_type"": ""CD8+ Cytotoxic T cell"", ""confidence"": 0.93}",ok,2429,168,,0.006538,1,2,3.2
hao_cCD8-TEM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.9,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.9}",ok,4210,454,,0.01296,1,2,6.6
hao_cEryth_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,Eryth,Erythroid cells (nucleated erythroblasts/reticulocytes),0.92,"{""cell_type"": ""Erythroid cells (nucleated erythroblasts/reticulocytes)"", ""confidence"": 0.92}",ok,3547,303,,0.010124,1,2,5.7
hao_cEryth_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,Eryth,Erythroid cells (reticulocytes/nucleated erythroid precursors),0.9,"{""cell_type"": ""Erythroid cells (reticulocytes/nucleated erythroid precursors)"", ""confidence"": 0.9}",ok,4365,532,,0.01405,1,2,7.8
hao_cEryth_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,Eryth,Erythroid cell (erythrocyte/erythroblast precursor),0.9,"{""cell_type"": ""Erythroid cell (erythrocyte/erythroblast precursor)"", ""confidence"": 0.9}",ok,2440,185,,0.00673,1,2,3.9
hao_cEryth_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,Eryth,Erythrocyte (erythroid cell),0.9,"{""cell_type"": ""Erythrocyte (erythroid cell)"", ""confidence"": 0.9}",ok,3906,201,,0.009822,1,2,5.2
hao_cEryth_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,Eryth,Erythroid cell (erythrocyte/reticulocyte lineage),0.85,"{""cell_type"": ""Erythroid cell (erythrocyte/reticulocyte lineage)"", ""confidence"": 0.85}",ok,4234,391,,0.012378,2,2,8.9
hao_cEryth_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,Eryth,Erythrocyte (erythroid cell),0.85,"{""cell_type"": ""Erythrocyte (erythroid cell)"", ""confidence"": 0.85}",ok,4569,361,,0.012748,2,2,6.3
hao_cEryth_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,Eryth,Erythrocyte (red blood cell / erythroid lineage),0.85,"{""cell_type"": ""Erythrocyte (red blood cell / erythroid lineage)"", ""confidence"": 0.85}",ok,2084,151,,0.005678,1,2,3.0
hao_cEryth_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,Eryth,Erythrocyte (red blood cell / erythroid cell),0.9,"{""cell_type"": ""Erythrocyte (red blood cell / erythroid cell)"", ""confidence"": 0.9}",ok,2423,194,,0.006786,2,2,4.4
hao_cEryth_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,Eryth,Erythrocyte (red blood cell / erythroid lineage),0.9,"{""cell_type"": ""Erythrocyte (red blood cell / erythroid lineage)"", ""confidence"": 0.9}",ok,2298,173,,0.006326,1,2,3.3
hao_cEryth_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,Eryth,Erythrocyte (red blood cell) / erythroid lineage cells,0.95,"{""cell_type"": ""Erythrocyte (red blood cell) / erythroid lineage cells"", ""confidence"": 0.95}",ok,2734,225,,0.007718,1,2,5.1
hao_cEryth_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,Eryth,Erythroid cell (Erythrocyte/Red blood cell),0.95,"{""cell_type"": ""Erythroid cell (Erythrocyte/Red blood cell)"", ""confidence"": 0.95}",ok,2433,184,,0.006706,1,2,4.0
hao_cEryth_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.92,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.92}",ok,3143,250,,0.008786,1,2,5.6
hao_cEryth_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,Eryth,Erythroid cell (erythrocyte/reticulocyte lineage),0.95,"{""cell_type"": ""Erythroid cell (erythrocyte/reticulocyte lineage)"", ""confidence"": 0.95}",ok,2461,213,,0.007052,1,2,4.6
hao_cEryth_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.9,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.9}",ok,4359,521,,0.013928,1,2,9.7
hao_cEryth_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,Eryth,Erythroid cell (red blood cell / erythrocyte precursor),0.95,"{""cell_type"": ""Erythroid cell (red blood cell / erythrocyte precursor)"", ""confidence"": 0.95}",ok,2483,155,,0.006516,1,2,3.5
hao_cEryth_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.95,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.95}",ok,4282,444,,0.013004,1,2,7.1
hao_cEryth_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.95,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.95}",ok,3226,149,,0.007942,1,2,6.3
hao_cEryth_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,Eryth,Erythroid cells (erythrocytes/reticulocytes),0.95,"{""cell_type"": ""Erythroid cells (erythrocytes/reticulocytes)"", ""confidence"": 0.95}",ok,4310,472,,0.01334,1,2,6.7
hao_cHSPC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}",ok,2797,254,,0.008134,1,2,4.3
hao_cHSPC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}",ok,4514,534,,0.014368,2,2,7.1
hao_cHSPC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.45,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.45}",ok,5716,930,,0.020732,3,3,10.5
hao_cHSPC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.6,"```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.6}
```

**Reasoning:** The marker set is dominated by ribosomal proteins (RPL5, RPL7, RPL7A, RPL15, RPL26) indicating a high protein-synthesis, proliferative state, together with **MSI2** (a classic hematopoietic stem/progenitor cell marker, ranked highly for ""Hematopoietic stem cell"" and ""Progenitor cell"" in CellMarker), **EIF3E** (also linked to progenitor cells), and **SERPINB1** (marker of granulocyte-monocyte progenitors). This combination—rather than lineage-specific markers for T, B, NK, or monocyte populations—points to a rare, immature hematopoietic stem/progenitor cell population occasionally captured in PBMC preparations, rather than a mature differentiated PBMC subset.",ok,8703,1479,,0.032196,2,3,22.4
hao_cHSPC_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.85,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.85}",ok,4629,361,,0.012868,2,2,9.7
hao_cHSPC_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+ HSPC),0.75,"This confirms the identification — CYTL1 maps directly to ""Hematopoietic stem progenitor cell"" / ""Hematopoietic stem cell"", and SPINK2 to ""Progenitor cell"", consistent with a CD34+ hematopoietic stem/progenitor cell (HSPC) population.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+ HSPC)"", ""confidence"": 0.75}
```",ok,7713,853,,0.023956,2,3,16.1
hao_cHSPC_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,HSPC,Progenitor cell (hematopoietic stem/progenitor cell),0.4,"{""cell_type"": ""Progenitor cell (hematopoietic stem/progenitor cell)"", ""confidence"": 0.4}",ok,2317,190,,0.006534,2,2,6.6
hao_cHSPC_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,HSPC,Progenitor cell (hematopoietic stem/progenitor cell),0.5,"{""cell_type"": ""Progenitor cell (hematopoietic stem/progenitor cell)"", ""confidence"": 0.5}",ok,2384,240,,0.007168,2,2,5.6
hao_cHSPC_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell,0.55,"{""cell_type"": ""Hematopoietic stem/progenitor cell"", ""confidence"": 0.55}",ok,2179,142,,0.005778,1,2,4.0
hao_cHSPC_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell,0.6,"{""cell_type"": ""Hematopoietic stem/progenitor cell"", ""confidence"": 0.6}",ok,2967,304,,0.008974,2,2,6.1
hao_cHSPC_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.7,"This cluster's markers (CDK6, SOX4, ZFAS1 all top progenitor markers; RPS24/RACK1 ribosomal genes typical of immature/proliferating progenitors) strongly align with hematopoietic stem/progenitor cells (HSPCs), a rare population sometimes found in PBMC preparations.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.7}
```",ok,4643,441,,0.013696,3,3,7.9
hao_cHSPC_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,HSPC,Hematopoietic progenitor cell (HSPC),0.75,"{""cell_type"": ""Hematopoietic progenitor cell (HSPC)"", ""confidence"": 0.75}",ok,5636,518,,0.016452,2,3,9.9
hao_cHSPC_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"This gene signature (PRSS57, SOX4, CDK6, ANKRD28, along with high ribosomal proteins RPS24/RACK1/RPLP0/NPM1 indicating high proliferative/biosynthetic activity) is characteristic of hematopoietic stem/progenitor cells found in PBMC samples.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}
```",ok,2514,339,,0.008418,1,2,5.6
hao_cHSPC_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}",ok,4550,570,,0.0148,2,2,7.5
hao_cHSPC_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cells (HSPCs),0.7,"Based on the marker profile — CDK6, SOX4, ZFAS1, and PRSS57 are all strongly associated with hematopoietic progenitor cells (PRSS57 especially is a classic HSPC marker), combined with high ribosomal/proliferation-associated genes (RPS24, RACK1, NPM1, RPLP0) typical of actively cycling immature cells — this cluster most likely represents hematopoietic stem/progenitor cells (HSPCs), a rare population sometimes captured in PBMC samples.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cells (HSPCs)"", ""confidence"": 0.7}
```",ok,2837,477,,0.010444,1,2,5.9
hao_cHSPC_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"This confirms the hematopoietic stem/progenitor cell identity.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}
```",ok,7485,730,,0.02227,2,3,10.9
hao_cHSPC_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"This gene set strongly matches the ""Progenitor cell"" / hematopoietic stem and progenitor cell (HSPC) signature — CDK6, SOX4, ZFAS1, and PRSS57 are classic HSPC markers, with ribosomal/nucleolar genes (RACK1, NPM1, HNRNPA1) reflecting the high proliferative/biosynthetic state typical of progenitors. This is a rare population in PBMCs but has a distinct signature.

```json
{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}
```",ok,5739,674,,0.018218,3,3,8.5
hao_cHSPC_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.75,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.75}",ok,6975,444,,0.01839,2,3,7.4
hao_cILC_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,ILC,Memory CD4+ T cell,0.6,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}",ok,3972,255,,0.010494,1,2,4.8
hao_cILC_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,ILC,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,6348,712,,0.019816,2,2,9.7
hao_cILC_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,ILC,Gamma delta T cell,0.72,"Based on the marker gene profile, this cluster most likely represents **Gamma delta (γδ) T cells**.

Key evidence:
- **TRDC** (T-cell receptor delta constant) is a highly specific and strong marker for γδ T cells (ranked #2 in the reference marker list).
- **CD7** is consistent with T/NK lineage cells, including γδ T cells.
- **LTB** (lymphotoxin beta) is commonly expressed in T-cell subsets.
- **KLF2, TSC22D3, DUSP1, TNFAIP3, ZFP36L2** are all classic ""quiescence/immediate early"" genes reflecting resting circulating lymphocytes (often seen in unstimulated PBMC T/NK populations), consistent with a resting γδ T cell population rather than an activated one.
- **TPT1, RRBP1** are more housekeeping/translation-related and non-specific.

The presence of TRDC as a top, highly specific marker strongly points toward the γδ T cell lineage among PBMC lymphocytes.

```json
{""cell_type"": ""Gamma delta T cell"", ""confidence"": 0.72}
```",ok,5021,673,,0.016772,2,3,10.4
hao_cILC_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,ILC,"T cell (likely gamma-delta or resting/naive T lymphocyte, given TRDC and CD7 markers with quiescence-associated genes KLF2, TSC22D3, DUSP1, ZFP36L2)",0.65,"{""cell_type"": ""T cell (likely gamma-delta or resting/naive T lymphocyte, given TRDC and CD7 markers with quiescence-associated genes KLF2, TSC22D3, DUSP1, ZFP36L2)"", ""confidence"": 0.65}",ok,4274,665,,0.015198,1,2,11.5
hao_cILC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,ILC,Activated CD4+ T cell,0.55,"{""cell_type"": ""Activated CD4+ T cell"", ""confidence"": 0.55}",ok,3015,235,,0.00838,1,2,4.1
hao_cILC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,ILC,"Activated T cell (CD4+/CD8+, early activation/immediate-early gene signature)",0.55,"```json
{""cell_type"": ""Activated T cell (CD4+/CD8+, early activation/immediate-early gene signature)"", ""confidence"": 0.55}
```",ok,5076,689,,0.017042,2,2,11.7
