condition,id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,n_tool_calls,n_model_calls,latency_s,normalized,score,strict,lineage
CellMarker lookup,hao_cPlatelet_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",,,,Platelet,1.0,1.0,other
CellMarker lookup,hao_cPlatelet_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0.0,0.0,6.0,1.0,"[""Platelet""]",,,,Platelet,1.0,1.0,other
CellMarker lookup,hao_cTreg_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,2.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,2.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,5.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,5.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,1.0,"[""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Treg,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",,,,Unknown / low-quality / no cell type given,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Treg,Unknown / low-quality / no cell type given,,no overlap,,0,0,0.0,0.0,0.0,1.0,"[""Unknown / low-quality / no cell type given""]",,,,Unknown / low-quality / no cell type given,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,2.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,2.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0.0,0.0,4.0,1.0,"[""Plasmablast""]",,,,Plasmablast,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0.0,0.0,4.0,1.0,"[""Plasmablast""]",,,,Plasmablast,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0.0,0.0,7.0,2.0,"[""Plasmablast"", ""dnT""]",,,,dnT,0.0,0.0,CD4 T
CellMarker lookup,hao_cTreg_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Treg,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0.0,0.0,3.0,3.0,"[""CD4 Naive"", ""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)""]",,,,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
CellMarker lookup,hao_cTreg_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Treg,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0.0,0.0,3.0,3.0,"[""CD4 Naive"", ""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)""]",,,,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
CellMarker lookup,hao_ccDC1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,cDC1,Dendritic cell (subtype unclear),,Conventional dendritic cell,,0,0,0.0,0.0,2.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,cDC1,Dendritic cell (subtype unclear),,Conventional dendritic cell,,0,0,0.0,0.0,2.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,cDC1,B cell (subtype unclear),,Mature B cell,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)"", ""Treg""]",,,,B cell (subtype unclear),0.0,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,cDC1,B cell (subtype unclear),,Mature B cell,,0,0,0.0,0.0,1.0,3.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)"", ""Treg""]",,,,B cell (subtype unclear),0.0,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,7.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,4.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,2.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,2.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,cDC2,CD14 Mono,,CD14+ monocyte,,0,0,0.0,0.0,3.0,1.0,"[""CD14 Mono""]",,,,CD14 Mono,0.0,0.0,DC
CellMarker lookup,hao_ccDC2_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,cDC2,CD14 Mono,,CD14+ monocyte,,0,0,0.0,0.0,3.0,1.0,"[""CD14 Mono""]",,,,CD14 Mono,0.0,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,cDC2,B cell (subtype unclear),,Mature B cell,,0,0,0.0,0.0,1.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",,,,B cell (subtype unclear),0.0,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,cDC2,B cell (subtype unclear),,Mature B cell,,0,0,0.0,0.0,1.0,2.0,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)""]",,,,B cell (subtype unclear),0.0,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,3.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,5.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,5.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_ccDC2_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,cDC2,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0.0,0.0,10.0,1.0,"[""Dendritic cell (subtype unclear)""]",,,,Dendritic cell (subtype unclear),0.5,0.0,DC
CellMarker lookup,hao_cdnT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,dnT,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0.0,0.0,4.0,1.0,"[""CD4 T cell (subtype unclear)""]",,,,CD4 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,dnT,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0.0,0.0,4.0,1.0,"[""CD4 T cell (subtype unclear)""]",,,,CD4 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,dnT,CD8 TCM,,Central memory CD8+ T cell,,0,0,0.0,0.0,2.0,4.0,"[""CD4 TCM"", ""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM""]",,,,CD8 TCM,0.0,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,dnT,CD8 TCM,,Central memory CD8+ T cell,,0,0,0.0,0.0,2.0,4.0,"[""CD4 TCM"", ""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM""]",,,,CD8 TCM,0.0,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,dnT,CD4 Naive,,Naive CD4 T cell,,0,0,0.0,0.0,2.0,1.0,"[""CD4 Naive""]",,,,CD4 Naive,0.0,0.0,other T
CellMarker lookup,hao_cdnT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,dnT,CD4 Naive,,Naive CD4 T cell,,0,0,0.0,0.0,2.0,1.0,"[""CD4 Naive""]",,,,CD4 Naive,0.0,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,dnT,HSPC,,Granulocyte-monocyte progenitor,,0,0,0.0,0.0,1.0,2.0,"[""CD8 Naive"", ""HSPC""]",,,,HSPC,0.0,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,dnT,HSPC,,Granulocyte-monocyte progenitor,,0,0,0.0,0.0,1.0,2.0,"[""CD8 Naive"", ""HSPC""]",,,,HSPC,0.0,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,dnT,CD8 T cell (subtype unclear),,CD8+ T cell,,0,0,0.0,0.0,2.0,3.0,"[""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,CD8 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,dnT,CD8 T cell (subtype unclear),,CD8+ T cell,,0,0,0.0,0.0,2.0,3.0,"[""CD8 Naive"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,CD8 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,4.0,1.0,"[""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,4.0,1.0,"[""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cdnT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,dnT,T cell (CD4/CD8/other unclear),,T cell,,0,0,0.0,0.0,5.0,3.0,"[""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,T cell (CD4/CD8/other unclear),0.5,0.0,other T
CellMarker lookup,hao_cgdT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,7.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,7.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,5.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,5.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,5.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,5.0,1.0,"[""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,gdT,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0.0,0.0,4.0,2.0,"[""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,CD8 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cgdT_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,gdT,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0.0,0.0,4.0,2.0,"[""CD8 T cell (subtype unclear)"", ""T cell (CD4/CD8/other unclear)""]",,,,CD8 T cell (subtype unclear),0.0,0.0,other T
CellMarker lookup,hao_cgdT_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,1.0,2.0,"[""NK"", ""gdT""]",,,,gdT,1.0,1.0,other T
CellMarker lookup,hao_cgdT_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,gdT,gdT,,Gamma delta T cell,,0,0,0.0,0.0,1.0,2.0,"[""NK"", ""gdT""]",,,,gdT,1.0,1.0,other T
